stimulus_image,correct_response,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,thisRow.t,notes,guide.started,instructions.started,ins_resp.started,guide.stopped,ins_resp.keys,ins_resp.rt,ins_resp.duration,guide_2.started,ins_resp_2.started,instructions_2.started,guide_2.stopped,ins_resp_2.keys,ins_resp_2.rt,ins_resp_2.duration,trial.started,fixation.started,image.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,image.stopped,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,0.002103899954818189,0.010024599963799119,0.010024599963799119,9.612049599993043,space,9.492194899939932,None,,,,,,,,,,,,,,,,,,,,N21,001,2025-03-31_19h11.57.727,416_EXPERIMENT_PSYCHOPY_AU2220019_AU2220225,2024.1.5,None,2025-03-31 19h30.53.818885 +0530,
,,,,,,,,,,,,,,,9.612079199985601,9.615456099971198,9.615456099971198,13.881383200059645,space,4.258652699994855,None,,,,,,,,,,,,,N21,001,2025-03-31_19h11.57.727,416_EXPERIMENT_PSYCHOPY_AU2220019_AU2220225,2024.1.5,None,2025-03-31 19h30.53.818885 +0530,
fear_lower_blur.jpg,f,0,0,0,3,13.973621299955994,,,,,,,,,,,,,,,,13.949103599996306,13.973621299955994,15.453494200017303,15.453494200017303,15.478494900045916,15.965117900050245,f,1,0.5005426000570878,None,,,N21,001,2025-03-31_19h11.57.727,416_EXPERIMENT_PSYCHOPY_AU2220019_AU2220225,2024.1.5,None,2025-03-31 19h30.53.818885 +0530,
surprise_upper_blur.jpg,s,0,1,1,4,16.007850100053474,,,,,,,,,,,,,,,,15.983640999998897,16.007850100053474,17.495705800014548,17.495705800014548,17.51228450005874,18.161989300046116,s,1,0.6518503999104723,None,,,N21,001,2025-03-31_19h11.57.727,416_EXPERIMENT_PSYCHOPY_AU2220019_AU2220225,2024.1.5,None,2025-03-31 19h30.53.818885 +0530,
fear_upper_blur.jpg,f,0,2,2,2,18.229169300058857,,,,,,,,,,,,,,,,18.163458800059743,18.229169300058857,19.675288900034502,19.675288900034502,19.74082669999916,20.326489500002936,s,0,0.6422491000266746,None,,,N21,001,2025-03-31_19h11.57.727,416_EXPERIMENT_PSYCHOPY_AU2220019_AU2220225,2024.1.5,None,2025-03-31 19h30.53.818885 +0530,
surprise_lower_blur.jpg,s,0,3,3,5,20.34928409999702,,,,,,,,,,,,,,,,20.327129899989814,20.34928409999702,21.840601000003517,21.840601000003517,21.85715389996767,22.391380900051445,s,1,0.5350966999540105,None,,,N21,001,2025-03-31_19h11.57.727,416_EXPERIMENT_PSYCHOPY_AU2220019_AU2220225,2024.1.5,None,2025-03-31 19h30.53.818885 +0530,
surprise.jpg,s,0,4,4,1,22.414451300050132,,,,,,,,,,,,,,,,22.3922806000337,22.414451300050132,23.905085899983533,23.905085899983533,23.923034699982964,24.35763850004878,s,1,0.4472368999850005,None,,,N21,001,2025-03-31_19h11.57.727,416_EXPERIMENT_PSYCHOPY_AU2220019_AU2220225,2024.1.5,None,2025-03-31 19h30.53.818885 +0530,
fear.jpg,f,0,5,5,0,24.389974800054915,,,,,,,,,,,,,,,,24.358940199948847,24.389974800054915,25.870099400053732,25.870099400053732,25.903701600036584,26.28577930002939,f,1,0.40998470003250986,None,,,N21,001,2025-03-31_19h11.57.727,416_EXPERIMENT_PSYCHOPY_AU2220019_AU2220225,2024.1.5,None,2025-03-31 19h30.53.818885 +0530,
fear_upper_blur.jpg,f,1,0,6,2,26.30284090002533,,,,,,,,,,,,,,,,26.286716100061312,26.30284090002533,27.801030299975537,27.801030299975537,27.817563300020993,28.33654279995244,f,1,0.5320345000363886,None,,,N21,001,2025-03-31_19h11.57.727,416_EXPERIMENT_PSYCHOPY_AU2220019_AU2220225,2024.1.5,None,2025-03-31 19h30.53.818885 +0530,
surprise_lower_blur.jpg,s,1,1,7,5,28.352484600036405,,,,,,,,,,,,,,,,28.337593500036746,28.352484600036405,29.849458000040613,29.849458000040613,29.86619420000352,30.384071200038306,s,1,0.5283954000333324,None,,,N21,001,2025-03-31_19h11.57.727,416_EXPERIMENT_PSYCHOPY_AU2220019_AU2220225,2024.1.5,None,2025-03-31 19h30.53.818885 +0530,
fear.jpg,f,1,2,8,0,30.40193769999314,,,,,,,,,,,,,,,,30.384986600023694,30.40193769999314,31.8970228000544,31.8970228000544,31.913090800051577,32.39887879998423,f,1,0.48964460007846355,None,,,N21,001,2025-03-31_19h11.57.727,416_EXPERIMENT_PSYCHOPY_AU2220019_AU2220225,2024.1.5,None,2025-03-31 19h30.53.818885 +0530,
surprise.jpg,s,1,3,9,1,32.41608210001141,,,,,,,,,,,,,,,,32.39982649998274,32.41608210001141,33.91350370005239,33.91350370005239,33.928326900000684,34.47900289995596,s,1,0.5602279999293387,None,,,N21,001,2025-03-31_19h11.57.727,416_EXPERIMENT_PSYCHOPY_AU2220019_AU2220225,2024.1.5,None,2025-03-31 19h30.53.818885 +0530,
surprise_upper_blur.jpg,s,1,4,10,4,34.4946295999689,,,,,,,,,,,,,,,,34.479727800004184,34.4946295999689,35.99399390001781,35.99399390001781,35.99399390001781,36.52607999998145,s,1,0.5229491000063717,None,,,N21,001,2025-03-31_19h11.57.727,416_EXPERIMENT_PSYCHOPY_AU2220019_AU2220225,2024.1.5,None,2025-03-31 19h30.53.818885 +0530,
