stimulus_image,correct_response,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,thisRow.t,notes,guide.started,instructions.started,ins_resp.started,guide.stopped,ins_resp.keys,ins_resp.rt,ins_resp.duration,guide_2.started,ins_resp_2.started,instructions_2.started,guide_2.stopped,ins_resp_2.keys,ins_resp_2.rt,ins_resp_2.duration,trial.started,fixation.started,image.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,image.stopped,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,0.0023794001899659634,0.01519110007211566,0.01519110007211566,38.020975900115445,space,37.9974513000343,None,,,,,,,,,,,,,,,,,,,,D26,001,2025-04-05_18h58.06.529,416_EXPERIMENT_PSYCHOPY_AU2220019_AU2220225,2024.1.5,None,2025-04-05 18h58.22.178019 +0530,
,,,,,,,,,,,,,,,38.021034999983385,38.02777980011888,38.02777980011888,38.72968340013176,space,0.6912883000914007,None,,,,,,,,,,,,,D26,001,2025-04-05_18h58.06.529,416_EXPERIMENT_PSYCHOPY_AU2220019_AU2220225,2024.1.5,None,2025-04-05 18h58.22.178019 +0530,
fear_lower_blur.jpg,f,0,0,0,3,38.754424900049344,,,,,,,,,,,,,,,,38.741920800181106,38.754424900049344,40.291135400068015,40.291135400068015,40.30776650016196,40.74477730016224,s,0,0.44522639992646873,None,,,D26,001,2025-04-05_18h58.06.529,416_EXPERIMENT_PSYCHOPY_AU2220019_AU2220225,2024.1.5,None,2025-04-05 18h58.22.178019 +0530,
fear_upper_blur.jpg,f,0,1,1,2,40.76272900006734,,,,,,,,,,,,,,,,40.7475566000212,40.76272900006734,42.2582035001833,42.2582035001833,42.275206700200215,42.99192010005936,None,0,,,43.008519100025296,43.008519100025296,D26,001,2025-04-05_18h58.06.529,416_EXPERIMENT_PSYCHOPY_AU2220019_AU2220225,2024.1.5,None,2025-04-05 18h58.22.178019 +0530,
surprise_lower_blur.jpg,s,0,2,2,5,43.008519100025296,,,,,,,,,,,,,,,,42.99296519998461,43.008519100025296,44.50542700011283,44.50542700011283,44.52236620010808,45.24099750001915,None,0,,,45.25943129998632,45.25943129998632,D26,001,2025-04-05_18h58.06.529,416_EXPERIMENT_PSYCHOPY_AU2220019_AU2220225,2024.1.5,None,2025-04-05 18h58.22.178019 +0530,
surprise.jpg,s,0,3,3,1,45.25943129998632,,,,,,,,,,,,,,,,45.24218210019171,45.25943129998632,46.75302250008099,46.75302250008099,46.77039760001935,47.06973220012151,s,1,0.30991710000671446,None,,,D26,001,2025-04-05_18h58.06.529,416_EXPERIMENT_PSYCHOPY_AU2220019_AU2220225,2024.1.5,None,2025-04-05 18h58.22.178019 +0530,
fear.jpg,f,0,4,4,0,47.086129600182176,,,,,,,,,,,,,,,,47.07079380005598,47.086129600182176,48.58495230018161,48.58495230018161,48.60248630004935,49.186111400136724,f,1,0.5894123001489788,None,,,D26,001,2025-04-05_18h58.06.529,416_EXPERIMENT_PSYCHOPY_AU2220019_AU2220225,2024.1.5,None,2025-04-05 18h58.22.178019 +0530,
surprise_upper_blur.jpg,s,0,5,5,4,49.20463669998571,,,,,,,,,,,,,,,,49.18777419999242,49.20463669998571,50.69948339997791,50.69948339997791,50.71663730009459,51.21748029999435,s,1,0.5024168998934329,None,,,D26,001,2025-04-05_18h58.06.529,416_EXPERIMENT_PSYCHOPY_AU2220019_AU2220225,2024.1.5,None,2025-04-05 18h58.22.178019 +0530,
fear_upper_blur.jpg,f,1,0,6,2,51.23375160014257,,,,,,,,,,,,,,,,51.218986900057644,51.23375160014257,52.730987900169566,52.730987900169566,52.747104700189084,53.23148570000194,s,0,0.4845219999551773,None,,,D26,001,2025-04-05_18h58.06.529,416_EXPERIMENT_PSYCHOPY_AU2220019_AU2220225,2024.1.5,None,2025-04-05 18h58.22.178019 +0530,
surprise_lower_blur.jpg,s,1,1,7,5,53.2487651000265,,,,,,,,,,,,,,,,53.2329696000088,53.2487651000265,54.745312800165266,54.745312800165266,54.76203100010753,55.33118830015883,s,1,0.5717561999335885,None,,,D26,001,2025-04-05_18h58.06.529,416_EXPERIMENT_PSYCHOPY_AU2220019_AU2220225,2024.1.5,None,2025-04-05 18h58.22.178019 +0530,
