stimulus_image,correct_response,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,thisRow.t,notes,guide.started,instructions.started,ins_resp.started,guide.stopped,ins_resp.keys,ins_resp.rt,ins_resp.duration,guide_2.started,ins_resp_2.started,instructions_2.started,guide_2.stopped,ins_resp_2.keys,ins_resp_2.rt,ins_resp_2.duration,trial.started,fixation.started,image.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,image.stopped,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,0.004880800028331578,0.023223600001074374,0.023223600001074374,14.326387999928556,space,14.155134800006635,None,,,,,,,,,,,,,,,,,,,,D23,001,2025-03-29_19h49.00.996,416_EXPERIMENT_PSYCHOPY_AU2220019_AU2220225,2024.1.5,None,2025-03-29 19h49.19.255579 +0530,
,,,,,,,,,,,,,,,14.32641929993406,14.330691099981777,14.330691099981777,19.6081696000183,space,5.26090320001822,None,,,,,,,,,,,,,D23,001,2025-03-29_19h49.00.996,416_EXPERIMENT_PSYCHOPY_AU2220019_AU2220225,2024.1.5,None,2025-03-29 19h49.19.255579 +0530,
fear_lower_blur.jpg,f,0,0,0,3,19.723200600012206,,,,,,,,,,,,,,,,19.69511670002248,19.723200600012206,21.220779599971138,21.220779599971138,21.235069899936207,21.63796329998877,f,1,0.4128487000707537,None,,,D23,001,2025-03-29_19h49.00.996,416_EXPERIMENT_PSYCHOPY_AU2220019_AU2220225,2024.1.5,None,2025-03-29 19h49.19.255579 +0530,
fear_upper_blur.jpg,f,0,1,1,2,21.721553300041705,,,,,,,,,,,,,,,,21.682481299969368,21.721553300041705,23.186200299998745,23.186200299998745,23.23680890002288,23.70467390003614,s,0,0.5005362000083551,None,,,D23,001,2025-03-29_19h49.00.996,416_EXPERIMENT_PSYCHOPY_AU2220019_AU2220225,2024.1.5,None,2025-03-29 19h49.19.255579 +0530,
fear.jpg,f,0,2,2,0,23.792630000039935,,,,,,,,,,,,,,,,23.706351800006814,23.792630000039935,25.215552299981937,25.215552299981937,25.298724199994467,25.8014898999827,f,1,0.5835642999736592,None,,,D23,001,2025-03-29_19h49.00.996,416_EXPERIMENT_PSYCHOPY_AU2220019_AU2220225,2024.1.5,None,2025-03-29 19h49.19.255579 +0530,
surprise_upper_blur.jpg,s,0,3,3,4,25.87737619993277,,,,,,,,,,,,,,,,25.80271509999875,25.87737619993277,27.31524309993256,27.31524309993256,27.382969700032845,28.04979820002336,None,0,,,28.137774999951944,28.137774999951944,D23,001,2025-03-29_19h49.00.996,416_EXPERIMENT_PSYCHOPY_AU2220019_AU2220225,2024.1.5,None,2025-03-29 19h49.19.255579 +0530,
surprise.jpg,s,0,4,4,1,28.137774999951944,,,,,,,,,,,,,,,,28.051096900017,28.137774999951944,29.56388289993629,29.56388289993629,29.64686979993712,30.06537179998122,s,1,0.4919464000267908,None,,,D23,001,2025-03-29_19h49.00.996,416_EXPERIMENT_PSYCHOPY_AU2220019_AU2220225,2024.1.5,None,2025-03-29 19h49.19.255579 +0530,
surprise_lower_blur.jpg,s,0,5,5,5,30.14815100003034,,,,,,,,,,,,,,,,30.067038099979982,30.14815100003034,31.5779426000081,31.5779426000081,31.662080699927174,32.210380999953486,s,1,0.6194142000749707,None,,,D23,001,2025-03-29_19h49.00.996,416_EXPERIMENT_PSYCHOPY_AU2220019_AU2220225,2024.1.5,None,2025-03-29 19h49.19.255579 +0530,
surprise_upper_blur.jpg,s,1,0,6,4,32.225567399989814,,,,,,,,,,,,,,,,32.21128009993117,32.225567399989814,33.725372300017625,33.725372300017625,33.725372300017625,34.095234200009145,f,0,0.35960030008573085,None,,,D23,001,2025-03-29_19h49.00.996,416_EXPERIMENT_PSYCHOPY_AU2220019_AU2220225,2024.1.5,None,2025-03-29 19h49.19.255579 +0530,
surprise_lower_blur.jpg,s,1,1,7,5,34.11685879994184,,,,,,,,,,,,,,,,34.097049699979834,34.11685879994184,35.607063599978574,35.607063599978574,35.6237809000304,36.142688899999484,f,0,0.5210334999719635,None,,,D23,001,2025-03-29_19h49.00.996,416_EXPERIMENT_PSYCHOPY_AU2220019_AU2220225,2024.1.5,None,2025-03-29 19h49.19.255579 +0530,
